1309924800,16.5,6753000,11053,10.6953632,209,1,0
1310097600,15.64276,6767150,8211,11.42168584,216,1,0
1310270400,15.68,6782250,8057,11.18859021,222,1,0
1310443200,14.63988,6796900,8795,11.18859021,229,1,0
1310616000,14.1,6813750,8419,11.96557564,235,1,0
1310788800,14.1,6829750,7821,12.35406836,241,1,0
1310961600,13.6901,6845850,8185,11.8878771,248,1,0
1311134400,14.04,6861200,8545,12.01984874,255,1,0
1311307200,13.9389,6876100,8437,12.01984874,261,1,0
1311480000,13.979999,6892150,7866,14.79365999,267,1,0
1311652800,14.4,6908450,8401,14.20527578,274,1,0
1311825600,14,6925800,7818,14.03716601,280,1,0
1311998400,13.8,6941450,6854,12.77634272,285,1,0
1312171200,13.5501,6958600,8032,16.43111687,291,1,0
1312344000,13.1,6973900,8054,14.92884333,297,1,0
1312516800,11.55,6987450,7308,12.9571093,303,1,0
1312689600,9.8,7000100,6725,12.11208044,308,1,0
1312862400,12.1,7013200,8638,12.48764882,314,1,0
1313035200,10.4959,7028250,8116,12.67543301,320,1,0
1313208000,10.05,7041500,7386,12.01818834,325,1,0
1313380800,11.89,7054800,8347,13.42656978,331,1,0
1313553600,11.3,7068000,8128,11.57928193,337,1,0
1313726400,11.81,7082650,7787,12.11785318,343,1,0
1313899200,11.59,7097150,7355,13.01547194,349,1,0
1314072000,11.49,7114450,7425,15.25951882,355,1,0
1314244800,10.96554,7127400,7082,11.48952006,361,1,0
1314417600,9.11,7141650,6988,11.75880568,367,1,0
1314590400,9.4811,7153600,7807,11.22023443,372,1,0
1314763200,9,7168900,7280,13.34442097,377,1,0
1314936000,8.4989,7183350,6917,14.31653111,382,1,0
1315108800,8.593999999,7196750,6612,11.13507975,389,1,0
1315281600,7.65713,7211950,7705,13.25604733,395,1,0
1315454400,7.31509,7225550,6481,11.04670611,400,1,0
1315627200,6.20892,7239700,6453,12.63743178,406,1,0
1315800000,7.081,7253100,6422,11.48857435,411,1,0
1315972800,5.990000001,7267500,6515,13.26392523,415,1,0
1316145600,5.23,7281200,6042,10.99509591,419,1,0
1316318400,5,7295700,5775,14.57286522,423,1,0
1316491200,6.795,7308750,7420,12.12951057,428,1,0
1316664000,5.83001,7323650,6808,13.0893999,433,1,0
1316836800,5.66,7336550,6231,10.82057058,437,1,0
1317009600,5.46014,7350500,5917,11.95498524,441,1,0
1317182400,4.989,7363950,5795,11.60593458,445,1,0
1317355200,5.35,7376800,5762,10.32920406,449,1,0
1317528000,5.16,7390150,5145,11.00102221,453,1,0
1317700800,5.03,7403150,5316,10.91704494,457,1,0
1317873600,4.93,7416650,6004,11.16897674,461,1,0
1318046400,4.594,7429500,5604,10.83306767,465,1,0
1318219200,4.25937,7441550,5530,9.909317712,469,1,0
1318392000,4.20612,7452800,6498,9.993294981,473,1,0
1318564800,4.11455,7464000,5676,11.16897674,477,1,0
1318737600,3.9009,7477200,4878,8.977080038,481,1,0
1318910400,2.9,7489200,5562,9.269017601,485,1,0
1319083200,2.42,7500950,4708,7.517392227,488,1,0
1319256000,3.3,7512550,4820,6.860532712,491,1,0
1319428800,3.2,7523950,5919,8.977080038,495,1,0
1319601600,2.876,7535900,5307,7.955298571,499,1,0
1319774400,3.255,7546750,5111,7.444407837,502,1,0
1319947200,3.65026,7557550,4888,7.079485884,505,1,0
1320120000,3.35,7571700,5885,8.73436486,509,1,0
1320292800,3.299,7585600,5746,7.59770094,513,0.5,0
1320465600,3.21,7600250,6575,8.973662527,517,0.5,0
1320642000,3.0289,7614200,5329,7.836998607,521,0.5,0
1320814800,3.114,7629400,6627,10.11032645,525,0.5,0
1320987600,3,7642750,5439,7.298578856,529,0.5,0
1321160400,3.099,7656850,5088,8.794189277,533,0.5,0
1321333200,2.69,7672300,6442,10.25533355,537,0.5,0
1321506000,2.60031,7686200,5596,8.59551078,541,0.5,0
1321678800,2.3,7699200,4909,7.647040625,545,0.5,0
1321851600,2.29,7712350,5044,8.002716933,549,0.5,0
